,Unnamed: 0,register_value,name, Salary in $ ,season_start,season_end,team,full_team_name
854,854,10242.0,Chris Copeland," $1,100,000.00 ",2015.0,2016.0,ORL,Orlando Magic
855,855,7139.0,Chris Douglas-Roberts," $442,411.00 ",2008.0,2009.0,NJN,Brooklyn Nets
856,856,7565.0,Chris Douglas-Roberts," $736,000.00 ",2009.0,2010.0,NJN,Brooklyn Nets
857,857,8012.0,Chris Douglas-Roberts," $854,389.00 ",2010.0,2011.0,MIL,Milwaukee Bucks
858,858,8864.0,Chris Douglas-Roberts," $72,892.00 ",2012.0,2013.0,DAL,Dallas Mavericks
859,859,9713.0,Chris Douglas-Roberts," $915,243.00 ",2014.0,2015.0,BOS,Boston Celtic
860,860,6738.0,Chris Duhon," $3,248,000.00 ",2007.0,2008.0,CHI,Chicago Bulls
861,861,7140.0,Chris Duhon," $5,585,000.00 ",2008.0,2009.0,NYK,New York Knicks
862,862,7566.0,Chris Duhon," $6,031,800.00 ",2009.0,2010.0,NYK,New York Knicks
863,863,8013.0,Chris Duhon," $3,500,000.00 ",2010.0,2011.0,ORL,Orlando Magic
864,864,8419.0,Chris Duhon," $3,500,000.00 ",2011.0,2012.0,ORL,Orlando Magic
865,865,8865.0,Chris Duhon," $3,500,000.00 ",2012.0,2013.0,LAL,Los Angeles Lakers
866,866,9298.0,Chris Duhon," $1,500,000.00 ",2013.0,2014.0,LAL,Los Angeles Lakers
867,867,7567.0,Chris Hunter," $632,455.00 ",2009.0,2010.0,GSW,Golden State Warriors
868,868,8014.0,Chris Johnson," $136,509.00 ",2010.0,2011.0,BOS,Boston Celtic
869,869,8015.0,Chris Johnson," $27,859.00 ",2010.0,2011.0,POR,Portland Trail Blazers
870,870,8420.0,Chris Johnson," $762,195.00 ",2011.0,2012.0,POR,Portland Trail Blazers
871,871,8866.0,Chris Johnson," $447,298.00 ",2012.0,2013.0,MIN,Minnesota Timberwolves
872,872,8867.0,Chris Johnson," $61,290.00 ",2012.0,2013.0,MEM,Memphis Grizzlies
873,873,9299.0,Chris Johnson," $916,099.00 ",2013.0,2014.0,MIN,Minnesota Timberwolves
874,874,9714.0,Chris Johnson," $166,897.00 ",2014.0,2015.0,UTA,Utah Jazz
875,875,9715.0,Chris Johnson," $107,674.00 ",2014.0,2015.0,MIL,Milwaukee Bucks
876,876,10243.0,Chris Johnson," $981,348.00 ",2015.0,2016.0,UTA,Utah Jazz
877,877,11400.0,Chris Johnson," $25,000.00 ",2017.0,2018.0,HOU,Houston Rockets
878,878,6739.0,Chris Kaman," $8,600,000.00 ",2007.0,2008.0,LAC,Los Angeles Clippers
879,879,7141.0,Chris Kaman," $9,500,000.00 ",2008.0,2009.0,LAC,Los Angeles Clippers
880,880,7568.0,Chris Kaman," $10,400,000.00 ",2009.0,2010.0,LAC,Los Angeles Clippers
881,881,8016.0,Chris Kaman," $11,800,000.00 ",2010.0,2011.0,LAC,Los Angeles Clippers
882,882,8421.0,Chris Kaman," $14,030,000.00 ",2011.0,2012.0,NOH,New Orleans Pelicans
883,883,8868.0,Chris Kaman," $8,000,000.00 ",2012.0,2013.0,DAL,Dallas Mavericks
884,884,9300.0,Chris Kaman," $3,183,000.00 ",2013.0,2014.0,LAL,Los Angeles Lakers
885,885,9716.0,Chris Kaman," $4,800,000.00 ",2014.0,2015.0,POR,Portland Trail Blazers
886,886,10244.0,Chris Kaman," $5,000,000.00 ",2015.0,2016.0,POR,Portland Trail Blazers
887,887,10245.0,Chris McCullough," $1,140,240.00 ",2015.0,2016.0,NJN,Brooklyn Nets
888,888,10820.0,Chris McCullough," $1,191,480.00 ",2016.0,2017.0,WAS,Washington Wizards
889,889,11401.0,Chris McCullough," $1,471,382.00 ",2017.0,2018.0,WAS,Washington Wizards
890,890,6740.0,Chris Mihm," $2,500,000.00 ",2007.0,2008.0,LAL,Los Angeles Lakers
891,891,7142.0,Chris Mihm," $2,500,000.00 ",2008.0,2009.0,MEM,Memphis Grizzlies
892,892,6741.0,Chris Paul," $3,615,960.00 ",2007.0,2008.0,NOH,New Orleans Pelicans
893,893,7143.0,Chris Paul," $4,574,189.00 ",2008.0,2009.0,NOH,New Orleans Pelicans
894,894,7569.0,Chris Paul," $13,520,500.00 ",2009.0,2010.0,NOH,New Orleans Pelicans
895,895,8017.0,Chris Paul," $14,940,153.00 ",2010.0,2011.0,NOH,New Orleans Pelicans
896,896,8422.0,Chris Paul," $16,359,805.00 ",2011.0,2012.0,LAC,Los Angeles Clippers
897,897,8869.0,Chris Paul," $17,779,458.00 ",2012.0,2013.0,LAC,Los Angeles Clippers
898,898,9301.0,Chris Paul," $18,668,431.00 ",2013.0,2014.0,LAC,Los Angeles Clippers
899,899,9717.0,Chris Paul," $20,068,563.00 ",2014.0,2015.0,LAC,Los Angeles Clippers
900,900,10246.0,Chris Paul," $21,468,696.00 ",2015.0,2016.0,LAC,Los Angeles Clippers
901,901,10821.0,Chris Paul," $22,868,827.00 ",2016.0,2017.0,LAC,Los Angeles Clippers
902,902,11402.0,Chris Paul," $24,599,495.00 ",2017.0,2018.0,HOU,Houston Rockets
903,903,6742.0,Chris Quinn," $687,456.00 ",2007.0,2008.0,MIA,Miami Heat
904,904,7570.0,Chris Quinn," $1,055,000.00 ",2009.0,2010.0,NJN,Brooklyn Nets
905,905,8018.0,Chris Quinn," $861,978.00 ",2010.0,2011.0,SAS,San Antonio Spurs
906,906,6743.0,Chris Richard," $427,163.00 ",2007.0,2008.0,MIN,Minnesota Timberwolves
907,907,7571.0,Chris Richard," $43,319.00 ",2009.0,2010.0,CHI,Chicago Bulls
908,908,8423.0,Chris Singleton," $1,485,000.00 ",2011.0,2012.0,WAS,Washington Wizards
909,909,8870.0,Chris Singleton," $1,596,360.00 ",2012.0,2013.0,WAS,Washington Wizards
910,910,9302.0,Chris Singleton," $1,618,680.00 ",2013.0,2014.0,WAS,Washington Wizards
911,911,6744.0,Chris Webber," $602,173.00 ",2007.0,2008.0,GSW,Golden State Warriors
912,912,6745.0,Chris Wilcox," $6,500,000.00 ",2007.0,2008.0,OKC,Oklahoma City Thunder
913,913,7144.0,Chris Wilcox," $6,750,000.00 ",2008.0,2009.0,NYK,New York Knicks
914,914,7572.0,Chris Wilcox," $3,000,000.00 ",2009.0,2010.0,DET,Detroit Pistons
915,915,8424.0,Chris Wilcox," $3,000,000.00 ",2011.0,2012.0,BOS,Boston Celtic
916,916,8425.0,Chris Wright," $473,604.00 ",2011.0,2012.0,GSW,Golden State Warriors
917,917,10822.0,Chris Wright," $100,000.00 ",2016.0,2017.0,OKC,Oklahoma City Thunder
918,918,8019.0,Christian Eyenga," $1,020,960.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
919,919,8426.0,Christian Eyenga," $1,097,520.00 ",2011.0,2012.0,CLE,Cleveland Caveliers
920,920,8871.0,Christian Eyenga," $1,174,080.00 ",2012.0,2013.0,ORL,Orlando Magic
921,921,10247.0,Christian Wood," $305,789.00 ",2015.0,2016.0,PHI,Philadelphia 76ers
922,922,10823.0,Christian Wood," $874,636.00 ",2016.0,2017.0,CHA,Charlotte Hornets
923,923,7145.0,Chuck Hayes," $1,768,000.00 ",2008.0,2009.0,HOU,Houston Rockets
924,924,7573.0,Chuck Hayes," $2,111,750.00 ",2009.0,2010.0,HOU,Houston Rockets
925,925,8020.0,Chuck Hayes," $1,972,500.00 ",2010.0,2011.0,HOU,Houston Rockets
926,926,8427.0,Chuck Hayes," $5,250,000.00 ",2011.0,2012.0,SAC,Sacramento Kings
927,927,8872.0,Chuck Hayes," $5,486,250.00 ",2012.0,2013.0,SAC,Sacramento Kings
928,928,9303.0,Chuck Hayes," $5,722,500.00 ",2013.0,2014.0,SAC,Sacramento Kings
929,929,9718.0,Chuck Hayes," $5,958,750.00 ",2014.0,2015.0,TOR,Toronto Raptors 
930,930,10248.0,Chuck Hayes," $83,583.00 ",2015.0,2016.0,HOU,Houston Rockets
931,931,6746.0,Chucky Atkins," $3,000,000.00 ",2007.0,2008.0,DEN,Denver Nuggets
932,932,7146.0,Chucky Atkins," $3,240,000.00 ",2008.0,2009.0,OKC,Oklahoma City Thunder
933,933,7574.0,Chucky Atkins," $1,306,455.00 ",2009.0,2010.0,DET,Detroit Pistons
934,934,7575.0,Chucky Atkins," $760,000.00 ",2009.0,2010.0,MIN,Minnesota Timberwolves
935,935,9719.0,Cleanthony Early," $507,336.00 ",2014.0,2015.0,NYK,New York Knicks
936,936,10249.0,Cleanthony Early," $845,059.00 ",2015.0,2016.0,NYK,New York Knicks
937,937,10250.0,Cliff Alexander," $525,093.00 ",2015.0,2016.0,POR,Portland Trail Blazers
938,938,10824.0,Cliff Alexander," $51,449.00 ",2016.0,2017.0,NJN,Brooklyn Nets
939,939,6747.0,Clifford Robinson," $500,000.00 ",2007.0,2008.0,NJN,Brooklyn Nets
940,940,9720.0,Clint Capela," $1,189,200.00 ",2014.0,2015.0,HOU,Houston Rockets
941,941,10251.0,Clint Capela," $1,242,720.00 ",2015.0,2016.0,HOU,Houston Rockets
942,942,10825.0,Clint Capela," $1,296,240.00 ",2016.0,2017.0,HOU,Houston Rockets
943,943,11403.0,Clint Capela," $2,334,520.00 ",2017.0,2018.0,HOU,Houston Rockets
944,944,6748.0,Coby Karl," $427,163.00 ",2007.0,2008.0,LAL,Los Angeles Lakers
945,945,7576.0,Coby Karl," $311,896.00 ",2009.0,2010.0,CLE,Cleveland Caveliers
946,946,7577.0,Coby Karl," $43,319.00 ",2009.0,2010.0,GSW,Golden State Warriors
947,947,10252.0,Cody Zeller," $4,204,200.00 ",2015.0,2016.0,CHA,Charlotte Hornets
948,948,10826.0,Cody Zeller," $5,318,313.00 ",2016.0,2017.0,CHA,Charlotte Hornets
949,949,11404.0,Cody Zeller," $12,584,270.00 ",2017.0,2018.0,CHA,Charlotte Hornets
950,950,8021.0,Cole Aldrich," $2,126,520.00 ",2010.0,2011.0,OKC,Oklahoma City Thunder
951,951,8428.0,Cole Aldrich," $2,286,000.00 ",2011.0,2012.0,OKC,Oklahoma City Thunder
952,952,8873.0,Cole Aldrich," $2,445,480.00 ",2012.0,2013.0,SAC,Sacramento Kings
953,953,9721.0,Cole Aldrich," $981,084.00 ",2014.0,2015.0,NYK,New York Knicks
954,954,10253.0,Cole Aldrich," $1,100,600.00 ",2015.0,2016.0,LAC,Los Angeles Clippers
955,955,10827.0,Cole Aldrich," $7,643,979.00 ",2016.0,2017.0,MIN,Minnesota Timberwolves
956,956,11405.0,Cole Aldrich," $7,300,000.00 ",2017.0,2018.0,MIN,Minnesota Timberwolves
957,957,6749.0,Corey Brewer," $2,535,720.00 ",2007.0,2008.0,MIN,Minnesota Timberwolves
958,958,7147.0,Corey Brewer," $2,725,920.00 ",2008.0,2009.0,MIN,Minnesota Timberwolves
959,959,7578.0,Corey Brewer," $2,916,120.00 ",2009.0,2010.0,MIN,Minnesota Timberwolves
960,960,8022.0,Corey Brewer," $3,703,472.00 ",2010.0,2011.0,NYK,New York Knicks
961,961,8429.0,Corey Brewer," $3,059,000.00 ",2011.0,2012.0,DEN,Denver Nuggets
962,962,8874.0,Corey Brewer," $3,243,000.00 ",2012.0,2013.0,DEN,Denver Nuggets
963,963,9304.0,Corey Brewer," $4,500,000.00 ",2013.0,2014.0,MIN,Minnesota Timberwolves
964,964,9722.0,Corey Brewer," $4,702,500.00 ",2014.0,2015.0,HOU,Houston Rockets
965,965,10254.0,Corey Brewer," $8,200,000.00 ",2015.0,2016.0,HOU,Houston Rockets
966,966,10828.0,Corey Brewer," $7,600,000.00 ",2016.0,2017.0,LAL,Los Angeles Lakers
967,967,11406.0,Corey Brewer," $7,579,366.00 ",2017.0,2018.0,LAL,Los Angeles Lakers
968,968,6750.0,Corey Maggette," $7,000,000.00 ",2007.0,2008.0,LAC,Los Angeles Clippers
969,969,7579.0,Corey Maggette," $8,937,931.00 ",2009.0,2010.0,GSW,Golden State Warriors
970,970,8023.0,Corey Maggette," $9,600,000.00 ",2010.0,2011.0,MIL,Milwaukee Bucks
971,971,10255.0,Corey Walden," $25,000.00 ",2015.0,2016.0,BOS,Boston Celtic
972,972,9723.0,Cory Jefferson," $507,336.00 ",2014.0,2015.0,NJN,Brooklyn Nets
973,973,10256.0,Cory Jefferson," $421,449.00 ",2015.0,2016.0,PHO,Phoenix Suns
974,974,8430.0,Cory Joseph," $1,028,400.00 ",2011.0,2012.0,SAS,San Antonio Spurs
975,975,8875.0,Cory Joseph," $1,105,560.00 ",2012.0,2013.0,SAS,San Antonio Spurs
976,976,9305.0,Cory Joseph," $1,120,920.00 ",2013.0,2014.0,SAS,San Antonio Spurs
977,977,9724.0,Cory Joseph," $2,023,261.00 ",2014.0,2015.0,SAS,San Antonio Spurs
978,978,10257.0,Cory Joseph," $7,000,000.00 ",2015.0,2016.0,TOR,Toronto Raptors 
979,979,10829.0,Cory Joseph," $7,330,000.00 ",2016.0,2017.0,TOR,Toronto Raptors 
980,980,11407.0,Cory Joseph," $7,630,000.00 ",2017.0,2018.0,IND,Indiana Pacers
981,981,10258.0,Coty Clarke," $61,776.00 ",2015.0,2016.0,BOS,Boston Celtic
982,982,8431.0,Courtney Fortson," $42,009.00 ",2011.0,2012.0,LAC,Los Angeles Clippers
983,983,7148.0,Courtney Lee," $1,176,240.00 ",2008.0,2009.0,ORL,Orlando Magic
984,984,7580.0,Courtney Lee," $1,264,440.00 ",2009.0,2010.0,NJN,Brooklyn Nets
985,985,8024.0,Courtney Lee," $1,409,040.00 ",2010.0,2011.0,HOU,Houston Rockets
986,986,8432.0,Courtney Lee," $2,225,093.00 ",2011.0,2012.0,HOU,Houston Rockets
987,987,9306.0,Courtney Lee," $5,225,000.00 ",2013.0,2014.0,MEM,Memphis Grizzlies
988,988,9725.0,Courtney Lee," $5,450,000.00 ",2014.0,2015.0,MEM,Memphis Grizzlies
989,989,10259.0,Courtney Lee," $5,675,000.00 ",2015.0,2016.0,CHA,Charlotte Hornets
990,990,10830.0,Courtney Lee," $11,242,000.00 ",2016.0,2017.0,NYK,New York Knicks
991,991,11408.0,Courtney Lee," $11,747,890.00 ",2017.0,2018.0,NYK,New York Knicks
992,992,6751.0,Courtney Sims," $112,130.00 ",2007.0,2008.0,IND,Indiana Pacers
993,993,7149.0,Courtney Sims," $184,648.00 ",2008.0,2009.0,PHO,Phoenix Suns
994,994,8025.0,Craig Brackins," $1,306,920.00 ",2010.0,2011.0,PHI,Philadelphia 76ers
995,995,8433.0,Craig Brackins," $1,404,960.00 ",2011.0,2012.0,PHI,Philadelphia 76ers
996,996,6752.0,Craig Smith," $687,456.00 ",2007.0,2008.0,MIN,Minnesota Timberwolves
997,997,7150.0,Craig Smith," $2,500,000.00 ",2008.0,2009.0,MIN,Minnesota Timberwolves
998,998,7581.0,Craig Smith," $2,500,000.00 ",2009.0,2010.0,LAC,Los Angeles Clippers
999,999,8026.0,Craig Smith," $2,300,000.00 ",2010.0,2011.0,LAC,Los Angeles Clippers
1000,1000,8434.0,Craig Smith," $992,680.00 ",2011.0,2012.0,POR,Portland Trail Blazers
1001,1001,10260.0,Cristiano Felicio," $525,090.00 ",2015.0,2016.0,CHI,Chicago Bulls
1002,1002,10831.0,Cristiano Felicio," $874,636.00 ",2016.0,2017.0,CHI,Chicago Bulls
1003,1003,11409.0,Cristiano Felicio," $7,843,500.00 ",2017.0,2018.0,CHI,Chicago Bulls
1004,1004,6753.0,Cuttino Mobley," $8,350,000.00 ",2007.0,2008.0,LAC,Los Angeles Clippers
1005,1005,7151.0,Cuttino Mobley," $9,100,000.00 ",2008.0,2009.0,NYK,New York Knicks
1006,1006,7582.0,Cuttino Mobley," $9,500,000.00 ",2009.0,2010.0,NYK,New York Knicks
1007,1007,8876.0,D.J. Augustin," $3,500,000.00 ",2012.0,2013.0,IND,Indiana Pacers
1008,1008,9307.0,D.J. Augustin," $1,267,000.00 ",2013.0,2014.0,TOR,Toronto Raptors 
1009,1009,9726.0,D.J. Augustin," $3,000,000.00 ",2014.0,2015.0,OKC,Oklahoma City Thunder
1010,1010,10261.0,D.J. Augustin," $3,000,000.00 ",2015.0,2016.0,DEN,Denver Nuggets
1011,1011,10832.0,D.J. Augustin," $7,250,000.00 ",2016.0,2017.0,ORL,Orlando Magic
1012,1012,11410.0,D.J. Augustin," $7,250,000.00 ",2017.0,2018.0,ORL,Orlando Magic
1013,1013,10833.0,D.J. Kennedy," $50,000.00 ",2016.0,2017.0,DEN,Denver Nuggets
1014,1014,10834.0,D.J. Stephens," $35,000.00 ",2016.0,2017.0,MEM,Memphis Grizzlies
1015,1015,6754.0,D.J. Strawberry," $427,163.00 ",2007.0,2008.0,PHO,Phoenix Suns
1016,1016,7152.0,D.J. White," $964,080.00 ",2008.0,2009.0,OKC,Oklahoma City Thunder
1017,1017,7583.0,D.J. White," $1,036,440.00 ",2009.0,2010.0,OKC,Oklahoma City Thunder
1018,1018,11411.0,D.J. Wilson," $2,135,040.00 ",2017.0,2018.0,MIL,Milwaukee Bucks
1019,1019,10262.0,D\'Angelo Russell," $5,103,120.00 ",2015.0,2016.0,LAL,Los Angeles Lakers
1020,1020,10835.0,D\'Angelo Russell," $5,332,800.00 ",2016.0,2017.0,LAL,Los Angeles Lakers
1021,1021,11412.0,D\'Angelo Russell," $5,562,360.00 ",2017.0,2018.0,NJN,Brooklyn Nets
1022,1022,6755.0,Daequan Cook," $1,184,400.00 ",2007.0,2008.0,MIA,Miami Heat
1023,1023,7584.0,Daequan Cook," $1,362,120.00 ",2009.0,2010.0,MIA,Miami Heat
1024,1024,8027.0,Daequan Cook," $2,169,857.00 ",2010.0,2011.0,OKC,Oklahoma City Thunder
1025,1025,8435.0,Daequan Cook," $3,341,558.00 ",2011.0,2012.0,OKC,Oklahoma City Thunder
1026,1026,8877.0,Daequan Cook," $589,769.00 ",2012.0,2013.0,CHI,Chicago Bulls
1027,1027,7153.0,Dahntay Jones," $926,678.00 ",2008.0,2009.0,DEN,Denver Nuggets
1028,1028,7585.0,Dahntay Jones," $2,500,000.00 ",2009.0,2010.0,IND,Indiana Pacers
1029,1029,8028.0,Dahntay Jones," $2,500,000.00 ",2010.0,2011.0,IND,Indiana Pacers
1030,1030,8436.0,Dahntay Jones," $2,700,000.00 ",2011.0,2012.0,IND,Indiana Pacers
1031,1031,8878.0,Dahntay Jones," $2,900,000.00 ",2012.0,2013.0,ATL,Atlanta Hawks
1032,1032,9727.0,Dahntay Jones," $387,632.00 ",2014.0,2015.0,LAC,Los Angeles Clippers
1033,1033,10263.0,Dahntay Jones," $8,819.00 ",2015.0,2016.0,CLE,Cleveland Caveliers
1034,1034,10836.0,Dahntay Jones," $24,022.00 ",2016.0,2017.0,CLE,Cleveland Caveliers
1035,1035,7586.0,DaJuan Summers," $457,588.00 ",2009.0,2010.0,DET,Detroit Pistons
1036,1036,8437.0,DaJuan Summers," $303,137.00 ",2011.0,2012.0,NOH,New Orleans Pelicans
1037,1037,11413.0,Dakari Johnson," $815,615.00 ",2017.0,2018.0,OKC,Oklahoma City Thunder
1038,1038,10837.0,Damian Jones," $1,171,560.00 ",2016.0,2017.0,GSW,Golden State Warriors
1039,1039,11414.0,Damian Jones," $1,312,611.00 ",2017.0,2018.0,GSW,Golden State Warriors
1040,1040,8879.0,Damian Lillard," $3,065,040.00 ",2012.0,2013.0,POR,Portland Trail Blazers
1041,1041,9308.0,Damian Lillard," $3,202,920.00 ",2013.0,2014.0,POR,Portland Trail Blazers
1042,1042,9728.0,Damian Lillard," $3,340,920.00 ",2014.0,2015.0,POR,Portland Trail Blazers
1043,1043,10264.0,Damian Lillard," $4,236,287.00 ",2015.0,2016.0,POR,Portland Trail Blazers
1044,1044,10838.0,Damian Lillard," $24,328,425.00 ",2016.0,2017.0,POR,Portland Trail Blazers
1045,1045,11415.0,Damian Lillard," $26,153,057.00 ",2017.0,2018.0,POR,Portland Trail Blazers
1046,1046,9729.0,Damien Inglis," $820,000.00 ",2014.0,2015.0,MIL,Milwaukee Bucks
1047,1047,10265.0,Damien Inglis," $855,000.00 ",2015.0,2016.0,MIL,Milwaukee Bucks
1048,1048,6756.0,Damien Wilkins," $2,900,000.00 ",2007.0,2008.0,OKC,Oklahoma City Thunder
1049,1049,7154.0,Damien Wilkins," $3,100,000.00 ",2008.0,2009.0,OKC,Oklahoma City Thunder
1050,1050,7587.0,Damien Wilkins," $3,300,000.00 ",2009.0,2010.0,MIN,Minnesota Timberwolves
1051,1051,8029.0,Damien Wilkins," $748,656.00 ",2010.0,2011.0,ATL,Atlanta Hawks
1052,1052,8438.0,Damien Wilkins," $1,146,337.00 ",2011.0,2012.0,DET,Detroit Pistons
1053,1053,8880.0,Damien Wilkins," $1,223,166.00 ",2012.0,2013.0,PHI,Philadelphia 76ers
1054,1054,11416.0,Damien Wilkins," $2,116,955.00 ",2017.0,2018.0,IND,Indiana Pacers
1055,1055,8030.0,Damion James," $1,156,320.00 ",2010.0,2011.0,NJN,Brooklyn Nets
1056,1056,8439.0,Damion James," $1,243,080.00 ",2011.0,2012.0,NJN,Brooklyn Nets
1057,1057,8881.0,Damion James," $50,258.00 ",2012.0,2013.0,NJN,Brooklyn Nets
1058,1058,10839.0,Damion Lee," $50,000.00 ",2016.0,2017.0,BOS,Boston Celtic
1059,1059,9730.0,Damjan Rudez," $1,100,000.00 ",2014.0,2015.0,IND,Indiana Pacers
1060,1060,10266.0,Damjan Rudez," $1,149,500.00 ",2015.0,2016.0,MIN,Minnesota Timberwolves
1061,1061,10840.0,Damjan Rudez," $980,431.00 ",2016.0,2017.0,ORL,Orlando Magic
1062,1062,6757.0,Damon Jones," $4,172,432.00 ",2007.0,2008.0,CLE,Cleveland Caveliers
1063,1063,7155.0,Damon Jones," $4,460,186.00 ",2008.0,2009.0,MIL,Milwaukee Bucks
1064,1064,6758.0,Damon Stoudamire," $4,350,000.00 ",2007.0,2008.0,MEM,Memphis Grizzlies
1065,1065,6759.0,Damon Stoudamire," $556,438.00 ",2007.0,2008.0,SAS,San Antonio Spurs
1066,1066,7156.0,Damon Stoudamire," $2,325,000.00 ",2008.0,2009.0,MEM,Memphis Grizzlies
1067,1067,11417.0,Damyean Dotson," $1,100,000.00 ",2017.0,2018.0,NYK,New York Knicks
1068,1068,6760.0,Dan Dickau," $2,990,028.00 ",2007.0,2008.0,NYK,New York Knicks
1069,1069,6761.0,Dan Dickau," $926,678.00 ",2007.0,2008.0,LAC,Los Angeles Clippers
1070,1070,6762.0,Dan Gadzuric," $5,751,130.00 ",2007.0,2008.0,MIL,Milwaukee Bucks
1071,1071,7157.0,Dan Gadzuric," $6,250,195.00 ",2008.0,2009.0,MIL,Milwaukee Bucks
1072,1072,7588.0,Dan Gadzuric," $6,749,260.00 ",2009.0,2010.0,MIL,Milwaukee Bucks
1073,1073,8031.0,Dan Gadzuric," $7,248,325.00 ",2010.0,2011.0,NJN,Brooklyn Nets
1074,1074,6763.0,Daniel Gibson," $687,456.00 ",2007.0,2008.0,CLE,Cleveland Caveliers
1075,1075,7158.0,Daniel Gibson," $3,700,000.00 ",2008.0,2009.0,CLE,Cleveland Caveliers
1076,1076,7589.0,Daniel Gibson," $4,088,500.00 ",2009.0,2010.0,CLE,Cleveland Caveliers
1077,1077,8032.0,Daniel Gibson," $4,015,334.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
1078,1078,8440.0,Daniel Gibson," $4,403,834.00 ",2011.0,2012.0,CLE,Cleveland Caveliers
1079,1079,8882.0,Daniel Gibson," $4,792,332.00 ",2012.0,2013.0,CLE,Cleveland Caveliers
1080,1080,10841.0,Daniel Ochefu," $543,471.00 ",2016.0,2017.0,WAS,Washington Wizards
1081,1081,11418.0,Daniel Ochefu," $50,000.00 ",2017.0,2018.0,WAS,Washington Wizards
1082,1082,8033.0,Daniel Orton," $1,028,400.00 ",2010.0,2011.0,ORL,Orlando Magic
1083,1083,8441.0,Daniel Orton," $1,105,560.00 ",2011.0,2012.0,ORL,Orlando Magic
1084,1084,8883.0,Daniel Orton," $757,712.00 ",2012.0,2013.0,OKC,Oklahoma City Thunder
1085,1085,11419.0,Daniel Theis," $815,615.00 ",2017.0,2018.0,BOS,Boston Celtic
1086,1086,7159.0,Danilo Gallinari," $2,873,520.00 ",2008.0,2009.0,NYK,New York Knicks
1087,1087,7590.0,Danilo Gallinari," $3,089,040.00 ",2009.0,2010.0,NYK,New York Knicks
1088,1088,8034.0,Danilo Gallinari," $3,304,560.00 ",2010.0,2011.0,DEN,Denver Nuggets
1089,1089,8442.0,Danilo Gallinari," $4,190,182.00 ",2011.0,2012.0,DEN,Denver Nuggets
1090,1090,8884.0,Danilo Gallinari," $9,439,000.00 ",2012.0,2013.0,DEN,Denver Nuggets
1091,1091,9309.0,Danilo Gallinari," $10,146,925.00 ",2013.0,2014.0,DEN,Denver Nuggets
1092,1092,9731.0,Danilo Gallinari," $10,854,850.00 ",2014.0,2015.0,DEN,Denver Nuggets
1093,1093,10267.0,Danilo Gallinari," $14,000,000.00 ",2015.0,2016.0,DEN,Denver Nuggets
1094,1094,10842.0,Danilo Gallinari," $15,050,000.00 ",2016.0,2017.0,DEN,Denver Nuggets
1095,1095,11420.0,Danilo Gallinari," $20,559,599.00 ",2017.0,2018.0,LAC,Los Angeles Clippers
1096,1096,6764.0,Danny Granger," $1,516,800.00 ",2007.0,2008.0,IND,Indiana Pacers
1097,1097,7160.0,Danny Granger," $2,329,805.00 ",2008.0,2009.0,IND,Indiana Pacers
1098,1098,7591.0,Danny Granger," $9,930,500.00 ",2009.0,2010.0,IND,Indiana Pacers
1099,1099,8035.0,Danny Granger," $10,973,202.00 ",2010.0,2011.0,IND,Indiana Pacers
1100,1100,8443.0,Danny Granger," $12,015,904.00 ",2011.0,2012.0,IND,Indiana Pacers
1101,1101,8885.0,Danny Granger," $13,058,606.00 ",2012.0,2013.0,IND,Indiana Pacers
1102,1102,9310.0,Danny Granger," $14,021,788.00 ",2013.0,2014.0,PHI,Philadelphia 76ers
1103,1103,9732.0,Danny Granger," $2,077,000.00 ",2014.0,2015.0,PHO,Phoenix Suns
1104,1104,10268.0,Danny Granger," $2,170,465.00 ",2015.0,2016.0,DET,Detroit Pistons
1105,1105,7592.0,Danny Green," $457,588.00 ",2009.0,2010.0,CLE,Cleveland Caveliers
1106,1106,8036.0,Danny Green," $94,154.00 ",2010.0,2011.0,SAS,San Antonio Spurs
1107,1107,8444.0,Danny Green," $854,389.00 ",2011.0,2012.0,SAS,San Antonio Spurs
1108,1108,8886.0,Danny Green," $3,500,000.00 ",2012.0,2013.0,SAS,San Antonio Spurs
1109,1109,9311.0,Danny Green," $3,762,500.00 ",2013.0,2014.0,SAS,San Antonio Spurs
1110,1110,9733.0,Danny Green," $4,025,000.00 ",2014.0,2015.0,SAS,San Antonio Spurs
1111,1111,10269.0,Danny Green," $10,000,000.00 ",2015.0,2016.0,SAS,San Antonio Spurs
1112,1112,10843.0,Danny Green," $10,000,000.00 ",2016.0,2017.0,SAS,San Antonio Spurs
1113,1113,11421.0,Danny Green," $10,000,000.00 ",2017.0,2018.0,SAS,San Antonio Spurs
1114,1114,7593.0,Dante Cunningham," $457,588.00 ",2009.0,2010.0,POR,Portland Trail Blazers
1115,1115,8445.0,Dante Cunningham," $2,000,000.00 ",2011.0,2012.0,MEM,Memphis Grizzlies
1116,1116,8887.0,Dante Cunningham," $2,090,000.00 ",2012.0,2013.0,MIN,Minnesota Timberwolves
1117,1117,9312.0,Dante Cunningham," $2,180,000.00 ",2013.0,2014.0,MIN,Minnesota Timberwolves
1118,1118,9734.0,Dante Cunningham," $831,942.00 ",2014.0,2015.0,NOH,New Orleans Pelicans
1119,1119,10270.0,Dante Cunningham," $3,000,000.00 ",2015.0,2016.0,NOH,New Orleans Pelicans
